OBJECTID,DISTRICTID,STFIPS,CDFIPS,State,CongressParty,CongressionalDistrictCode,CD,Trump,2018MedianAge,2018TotalHouseholds,2018MedianHouseholdIncome,2018AverageHouseholdIncome,2018MedianNetWorth,2018AverageNetWorth,Govtshouldfocusslightlymoreonenvironissues:Percentage,Govtshouldfocussomewhatmoreonenvironissues:Percentage,Govtshouldfocusmoreonenvironmentalissues:Percentage,Amnotinterestedinhowtohelptheenvironment:Percentage,Amslightlyinterestedinhowtohelptheenviron:Percentage,Amsomewhatinterestedinhowtohelptheenviron:Percentage,Aminterestedinhowtohelptheenvironment:Percentage,Globalwarmingisnotaseriousthreat:Percentage,Globalwarmingisaminorproblem:Percentage,Globalwarmingisaproblem:Percentage,Globalwarmingisaseriousthreat:Percentage,Amnotmoreenvironconsciousthanmostpeople:Percentage,Amslightlymoreenvironconsciousthanmost:Percentage,Amsomewhatmoreenvironconsciousthanmost:Percentage,Ammoreenvironconsciousthanmostpeople:Percentage,Company`senvironrecordnotimportantwhenbuying:Percentage,Company`senvrecslightlyimportantwhenbuying:Percentage,Company`senvrecsomewhatimportantwhenbuying:Percentage,Company`senvironrecordimportantwhenbuying:Percentage,Rarelypaymoreforenvironsafeproduct:Percentage,Occasionallypaymoreforenvironsafeproduct:Percentage,Frequentlypaymoreforenvironsafeproduct:Percentage,Usuallypaymoreforenvironsafeproduct:Percentage,Rarelyvaluegreenproductsoverconvenience:Percentage,Occasionallyvaluegreenproductsoverconvenience:Percentage,Frequentlyvaluegreenproductsoverconvenience:Percentage,Usuallyvaluegreenproductsoverconvenience:Percentage,Rarelybuynaturalproductsforenvironconcern:Percentage,Occasionallybuynaturalprodsforenvironconcern:Percentage,Frequentlybuynaturalprodsforenvironconcern:Percentage,Usuallybuynaturalproductsforenvironconcern:Percentage,HHisbetternowfinanciallythanlast12months:Percentage,HHisaboutthesamefinanciallythanlast12mo:Percentage,HHisworsenowfinanciallythanlast12months:Percentage,HHwillbebetterfinanciallyinnext12months:Percentage,HHwillbeaboutthesamefinanciallynext12mo:Percentage,HHwillbeworsefinanciallyinnext12months:Percentage,2018Education:<9thGrade:Percentage,2018Education:HighSchool/NoDiploma:Percentage,2018Education:HighSchoolDiploma:Percentage,2018Education:GED:Percentage,2018Education:SomeCollege/NoDegree:Percentage,2018Education:Associate'sDegree:Percentage,2018Education:Bachelor'sDegree:Percentage,2018Education:Grad/ProfessionalDegree:Percentage,2018EmployedCivilianPop16+:Percentage,2018Industry:Agriculture:Percentage,2018Industry:Mining:Percentage,2018Industry:Construction:Percentage,2018Industry:Manufacturing:Percentage,2018Industry:WholesaleTrade:Percentage,2018Industry:RetailTrade:Percentage,2018Industry:Transportation:Percentage,2018Industry:Utilities:Percentage,2018Industry:Information:Percentage,2018Industry:Finance/Insurance:Percentage,2018Industry:RealEstate:Percentage,2018Industry:Professional/TechSvcs:Percentage,2018Industry:Management:Percentage,2018Industry:Admin/WasteMgmt:Percentage,2018Industry:EducationalServices:Percentage,2018Industry:HealthCare:Percentage,2018Industry:Arts/Entertainment/Rec:Percentage,2018Industry:Accommodation/FoodSvcs:Percentage,2018Industry:OtherServices:Percentage,2018Industry:PublicAdministration:Percentage,2018UnemployedPopulation16+:Percentage,2018Occupation:Management:Percentage,2018Occupation:Business/Financial:Percentage,2018Occupation:Computer/Mathmatical:Percentage,2018Occupation:Architecture/Engineer:Percentage,2018Occupation:Life/SocialSciences:Percentage,2018Occupation:SocialService:Percentage,2018Occupation:Legal:Percentage,2018Occupation:Education/Library:Percentage,2018Occupation:Arts/Entertainment/Rec:Percentage,2018Occupation:HealthPractices:Percentage,2018Occupation:HealthSupport:Percentage,2018Occupation:ProtectiveService:Percentage,2018Occupation:FoodPreperation:Percentage,2018Occupation:BuildingMaintenance:Percentage,2018Occupation:PersonalCare:Percentage,2018Occupation:Sales:Percentage,2018Occupation:Office/Admin:Percentage,2018Occupation:Farm/Fish/Forestry:Percentage,2018Occupation:Construction/Extraction:Percentage,2018Occupation:Maintenance/Repair:Percentage,2018Occupation:Production:Percentage,2018Occupation:Transportation/Moving:Percentage,2018GenerationAlphaPopulation:Percentage,2018GenerationZPopulation:Percentage,2018MillennialPopulation:Percentage,2018GenerationXPopulation:Percentage,2018BabyBoomerPopulation:Percentage,2018Silent&GreatestGenerationsPopulation:Percentage,Education-DidnotFinishHighSchool(%),Education-HighSchoolDegreeorGED(%),Education-CollegeDegree(%),2018Industry-BlueCollar,CongressionalDistrictCode
340,4215,42,15,PA,Vacant,PA-15,PA-15,0,44.1,281102,48665,62904,117692,582128,18.09596553,46.11336773,27.88646331,9.323939993,26.71082921,48.96639235,14.60426185,13.94111974,22.09980922,34.9334042,28.65484931,17.7791779,38.85030728,34.37532999,8.601840184,16.84993418,36.34874095,36.66394464,9.740867717,16.58383257,30.86109918,40.46293233,11.70055121,18.14489162,33.51032376,38.37635779,9.577018113,17.58857734,32.01403017,39.68821057,10.32569288,24.05262899,56.02301286,19.53858121,36.6317379,52.21170566,10.76567571,2.951832333,6.670335521,40.82816404,5.059230059,14.59266748,9.481993703,13.13988104,7.275895828,94.51458289,1.284097528,1.378545501,6.815062971,14.92146338,1.949840557,11.28241918,5.114012196,1.369001978,0.951390557,3.01970244,1.002399044,3.593959279,0.019087047,2.696538992,9.702801518,17.77760958,1.414745073,6.121018458,5.089988844,4.496315871,5.485417114,7.082281626,2.969023039,1.290350181,1.56382149,0.685159163,2.139394677,0.435382119,5.367409197,0.9224309,7.135922809,3.3425368,2.089044364,5.956145865,3.893428461,4.074097232,8.6312942,12.36248276,0.63151798,6.544882532,4.039214009,9.135126419,9.709054171,1.822849142,19.13962788,22.16215204,19.73773675,26.50953344,10.62810075,9.622167854,45.8873941,29.89777057,24.39916938,PA-15
341,4216,42,16,PA,Republican,PA-16,PA-16,0,42.3,280221,51480,69712,120657,704768,17.33511809,45.49017793,29.52299411,8.460010395,26.61037102,48.74313808,15.79078527,13.05402673,21.46597697,34.52569972,30.69334776,15.85967148,38.82423513,35.18625978,9.736808379,15.91467365,35.97533624,37.501157,10.21171386,15.8662575,29.66806456,41.42535725,12.64676146,17.41646434,32.99720895,39.12950608,10.0627274,16.51560353,31.34358379,40.05493097,11.6974845,26.26113393,54.54435418,18.80522467,38.25783736,51.10413744,10.24393196,2.511237272,5.89393646,34.66563382,4.361182742,15.77947427,8.695049485,18.11743841,9.976047538,94.12180591,1.045650978,0.335978628,5.730179932,15.30792803,2.360336293,11.69042194,3.884026086,0.849218198,1.197768524,3.949398916,1.088394751,4.353579005,0.042743773,3.312642414,9.025536261,17.8524397,1.879468846,7.586076845,4.946648857,3.561562033,5.878194092,8.047772452,3.822110474,1.560147717,1.720436867,0.515125324,2.376050915,0.740158718,5.730494225,1.255912627,7.247583877,3.059008407,1.817867526,6.943348786,3.674707315,4.219061837,10.55299756,12.61129881,0.494382022,4.496267777,3.461931327,8.691757681,6.961577748,2.015733668,21.11489568,22.07715768,19.30338616,25.28902064,10.19980618,8.405173732,39.02681656,36.78853543,22.41973757,PA-16
342,4217,42,17,PA,Democrat,PA-17,PA-17,0,45,305864,63461,90051,166375,1039058,17.44799049,45.17187856,30.38779842,7.533169244,26.09757531,49.69423453,16.67260106,12.3948229,20.98356575,33.81949294,32.84723134,13.78070618,39.17790745,36.80351501,10.23597005,14.97110006,36.12180839,38.41340736,10.4859061,14.45325193,29.49712038,42.64572689,13.4016538,16.53553378,33.90868173,39.27763988,10.27520621,15.1990846,31.7417051,40.48791112,12.57164488,28.32401115,54.05048501,17.62705947,39.16563535,50.71299183,10.12016289,1.538724536,3.625433306,25.15105181,2.581129208,15.73351061,9.865995536,25.50510471,15.99905029,95.5388104,0.232455711,0.379269844,5.281774385,9.046469392,2.97842376,10.75467902,4.972105315,1.459169358,1.662534121,6.985362087,1.912390025,9.143801725,0.110382478,3.369928115,9.078822877,16.5660718,2.191880635,6.538938371,4.600448055,2.734549172,4.461449348,11.21061847,6.410883821,3.561330245,2.073885572,1.048905419,1.720716018,1.651930878,5.823083532,1.650571488,8.129968571,2.101889009,1.573086251,5.617543745,2.911269888,3.382162627,11.05320109,13.65697693,0.104129283,3.943590747,2.874022599,3.888943264,5.610746795,1.883283833,19.5377445,20.35271814,20.40670561,26.63060992,11.18893801,5.164157842,27.73218102,51.37015053,14.93996933,PA-17
343,4218,42,18,PA,Democrat,PA-18,PA-18,0,40.8,314317,49834,70303,66075,622591,16.41815741,43.93777858,32.15159946,7.520439965,25.80135067,47.69433105,18.18640838,11.33993712,19.68786942,34.06228624,34.36745709,13.87392981,37.99249099,35.84588958,11.4985782,14.44503769,34.52081013,38.48154902,11.75086869,15.11201254,28.74030456,41.4027624,13.95529733,16.70405251,32.1896392,39.03730453,11.27119266,15.3598679,30.3842014,40.66277854,12.7997762,28.37662415,52.96479703,17.86793216,40.52665426,49.04329196,9.635313163,1.843221895,4.386562331,25.32082148,3.99837976,16.5371732,9.750431369,22.20741856,15.95599141,93.56603856,0.119985939,0.254207497,4.596362073,6.626826299,2.166428922,10.24528845,3.660006914,1.049368549,1.797464898,6.641352442,1.822449863,8.261888921,0.054618297,3.776797102,11.61481318,18.91768616,2.282928587,8.017559201,4.553074168,3.541183067,6.433961444,8.900167632,5.401981947,3.505448756,1.96567763,1.531927009,2.351201457,1.327108397,6.774411909,1.960448219,8.068691224,2.914815794,2.274212901,7.010025944,3.706781094,3.917991209,9.88126331,14.13393685,0.11301339,3.570235353,2.065036446,3.526075879,5.099257133,1.881506447,18.6279159,26.28449405,18.16103245,24.22444843,10.82074385,6.229784226,29.31920124,47.91384134,11.59738181,PA-18
344,4401,44,1,RI,Democrat,RI-01,RI-01,0,39.8,212122,55187,79049,63207,710644,16.33647037,43.38379266,33.67510931,8.204494787,24.58588028,48.37381542,18.91955749,11.30597722,18.37964035,32.81002543,37.758876,12.72758747,38.51143815,36.08602181,12.77788305,14.31950088,34.73927008,38.38885731,12.57787042,14.95907344,27.73414929,41.38132701,15.93691297,16.46068875,32.04950956,40.06732589,11.41615962,14.8898293,29.01914273,41.83164785,14.29025927,28.04644972,54.84089054,17.13160831,40.12697878,50.88040648,9.254385657,5.986930304,6.399157634,22.06569585,5.002632393,18.13990219,7.366901321,21.066472,13.97230831,94.85608023,0.372254811,0.046150443,5.341627699,10.82590222,2.218272524,11.86409648,2.668334694,0.458453159,1.408923436,4.856094528,1.616028316,6.835605257,0.153707673,4.152014219,11.24888438,17.50131586,2.5535307,7.504977382,4.726797007,3.647792026,5.14391977,8.58512659,4.130273928,2.43186135,1.672476791,0.904701243,2.031000892,1.314715507,7.242949662,1.924206479,6.79899003,3.897996079,2.365496251,6.461061994,3.790820257,4.256901589,9.729733853,13.64756318,0.194136987,4.631063444,2.151144607,6.427498036,5.410662659,2.052867917,21.04039496,24.81924817,19.63885287,22.97879766,9.469838416,12.38608794,27.06832824,42.40568163,16.58593518,RI-01
345,4402,44,2,RI,Democrat,RI-02,RI-02,0,41.6,208027,63190,84046,121328,865012,17.16140125,43.71296405,31.51342917,7.981902371,25.5404281,48.56719425,17.07151237,11.94968988,20.0440686,32.37958923,34.84369706,12.77482374,39.5914435,35.36989276,11.42879533,14.92846919,35.4927409,37.39792426,11.3469734,14.72933074,28.48901397,41.26591206,14.67631935,16.66263319,32.95948777,39.06570877,10.47412929,14.84849113,29.86800163,40.75723317,13.69399519,27.98056556,54.44707965,16.73177849,38.83868172,50.77915223,9.541359258,3.896124608,5.572005741,22.98043698,4.719047366,18.59390782,8.67683802,22.13359205,13.42804742,95.08843907,0.575164061,0.02931925,5.737161969,10.34571378,2.198219851,12.04804013,2.857360037,0.825644571,1.455827472,5.252127455,1.79281787,6.317393555,0.084700057,3.623642175,10.69211529,16.51832091,2.840347632,8.228212358,4.523127821,4.05438178,4.911560926,9.442608472,4.477520098,2.337938748,1.750829807,0.931700625,2.044746244,1.087707995,6.973638012,1.523153159,6.829575522,3.478493787,2.627873558,6.86468623,2.884869457,4.22233403,10.28490348,13.86619563,0.282333523,4.670809971,2.669137688,5.776978235,4.971965729,1.835303719,20.42980361,23.52127492,20.3869393,24.74824238,9.07824889,9.468130349,27.69948434,44.23847749,16.68735906,RI-02
346,4501,45,1,SC,Republican,SC-01,SC-01,1,38.7,314475,64086,88692,136033,936562,17.11569683,44.89680516,30.78670473,7.523712616,25.19451313,49.72325829,17.66188904,12.62609733,20.47888629,33.73656393,33.20608832,13.22754066,39.34706456,36.48939859,11.05848842,14.66001925,35.64653538,38.30150588,11.41834985,14.97159671,28.61603222,42.71074011,13.71799566,16.55881085,34.47427177,37.97259155,10.98881691,15.0744837,30.38536445,41.94500164,12.63922149,30.63699201,52.55321769,16.84235768,43.06055588,47.98114657,9.27749027,2.138583729,5.11081553,18.94273208,2.972596716,22.10599683,9.403309413,25.03243181,14.29353389,95.54599337,0.589886153,0.035742653,7.165475245,8.69605507,1.922954726,11.98808578,3.537463595,1.075191951,1.876886418,3.455387874,2.738681493,8.737357691,0.020651311,5.248874768,7.981996293,13.20042362,2.545406407,8.671432354,4.965581149,5.546730209,4.454259601,10.90812814,4.638602065,2.58776807,2.336510458,0.772570823,1.373047392,1.217103521,5.741858618,1.861795075,6.830553349,1.945194599,2.262907069,6.248080487,3.931162298,3.786073603,12.86417792,12.10113847,0.280381255,5.417262378,3.750860471,4.189833201,4.954990733,2.428566176,21.87230978,24.77200892,19.69490464,23.02516555,8.207171719,7.249399259,21.9153288,48.72927511,16.48715912,SC-01
347,4502,45,2,SC,Republican,SC-02,SC-02,1,38.8,282175,58698,79678,125168,772298,17.54492697,45.00244231,30.44665104,7.735497375,26.08964762,49.27974015,17.14816245,12.60212278,21.28826794,34.20039606,32.01043226,14.27311859,39.95436326,35.47586173,10.60031353,15.40504367,35.54410523,37.95696251,11.15454948,15.68454223,28.87546355,42.20163749,13.26939253,17.23686136,33.90802469,38.03120156,10.82109094,15.83584177,30.47892122,41.67349983,12.1062553,29.74605307,52.82998905,17.50278176,42.04927992,49.57458027,9.147097359,3.333753504,6.608483044,21.82005894,3.68849753,21.1830003,9.224745247,21.26163222,12.87982921,95.45442011,1.208132796,0.075977744,6.46533046,10.17235103,2.265176771,11.53099488,3.559109529,1.774932544,1.499910444,6.164886149,1.779843653,6.310774973,0.008955552,4.672197923,9.719084569,12.41268337,1.63857705,6.908774707,5.201731021,6.63086372,4.54557989,9.838684516,5.172842145,2.732887674,1.848021401,0.833732963,1.809310307,1.352288288,6.670730369,1.373088279,6.63779705,1.55913264,2.532109986,5.380842053,3.395598491,2.896109824,11.22852834,13.60579395,0.8507774,5.112464394,3.989842671,5.865019616,5.314975416,2.327126655,22.49299501,24.22443984,20.31084185,23.25067373,7.393785634,9.942236548,25.50855647,43.36620668,17.92179203,SC-02
348,4503,45,3,SC,Republican,SC-03,SC-03,1,40.8,271749,46117,63587,83180,542289,18.01195519,44.95377351,29.68661717,8.637101389,26.45490173,48.80682043,16.09613814,13.37221229,22.16100277,35.01282969,29.48994318,16.17189271,39.8379104,34.25078544,9.736712359,16.5965502,35.50316514,36.88762051,11.00888542,16.63451746,29.53492808,41.06024018,12.76545591,17.77245556,32.8864833,38.45327508,10.88508696,17.71955332,30.67538534,40.40921867,11.20196062,25.85138428,54.93466393,19.21629101,38.4001929,51.56259559,10.03109356,5.481726549,10.64907115,25.48078011,5.966878792,20.66505772,10.12873611,13.78754118,7.840208381,94.22979897,1.25610259,0.071834302,6.5133093,20.43619385,2.610644779,11.22178176,3.31768055,1.778231546,0.99171245,2.66684847,1.412076144,3.97649422,0.019621407,4.201974113,10.16887712,13.101446,1.087158953,6.953294401,5.145797028,3.068921022,5.770201031,7.558897476,2.898647121,1.570377662,1.976108443,0.816117489,1.476261424,0.394756096,6.306453115,1.101126734,5.613052559,2.24781504,1.852061245,5.871456507,3.759993615,3.480305429,10.42096231,12.86765195,0.682425871,5.303100847,4.622005241,11.93812938,7.242294441,2.207552032,21.73113309,22.81782499,19.75834523,24.554425,8.930719654,16.1307977,31.4476589,31.75648567,28.27744004,SC-03
349,4504,45,4,SC,Republican,SC-04,SC-04,1,38.9,288889,52306,72577,85016,611657,17.78969253,44.85969735,30.14413987,8.089902535,26.12814216,49.10121884,16.67724809,12.93718125,21.32097982,34.35060314,31.42960798,14.72829007,39.40892886,35.46514062,10.39764046,15.81247863,35.74229242,37.22066796,11.22020051,16.24120056,28.94029986,41.56753853,13.25026337,17.30620304,33.43193821,38.3238682,10.9365952,16.27154947,30.87460669,40.89585092,11.96113247,28.34657755,53.51576399,18.13818172,40.72910635,49.70488303,9.561301305,4.826458519,8.489705099,21.25336284,4.356501892,20.20001861,9.496726734,20.1000489,11.27717741,95.2895517,0.528933946,0.018318059,6.444235822,17.68236486,3.187056002,11.78223263,3.579176947,0.696658672,1.545586207,3.596063907,1.506087892,7.046728223,0.082717484,4.683412425,8.873382143,11.89700671,1.25850788,7.888500266,5.332558632,2.370757509,4.710448299,9.204538299,4.580945784,2.601164342,2.596584827,0.634262784,1.587660498,0.962842963,5.807110841,1.517536679,6.08417148,1.712452273,1.528413026,6.048680241,3.936951532,3.10204876,11.7716425,12.81834783,0.289081865,4.770709424,3.152137202,9.002180994,6.29082208,2.42431122,22.86757909,23.61487235,20.5513754,22.54068897,8.001172967,13.31616362,25.60986473,40.87395304,24.67385269,SC-04
350,4505,45,5,SC,Republican,SC-05,SC-05,1,39.8,279050,50291,67803,99765,592340,17.97278565,44.50543878,29.81122205,8.320002562,26.13886897,48.70378641,16.59249479,13.37495974,21.71240055,34.82240566,29.84165001,15.08284058,39.785901,34.6861026,10.20920562,16.41188435,35.2820281,36.75716169,11.29091094,16.8190141,28.71901819,40.99999466,13.2034243,17.77153401,32.60561263,38.28461003,11.07738134,17.25052181,30.35305338,40.49197218,11.65764801,27.36630823,53.74379652,18.63810827,40.09391743,50.10329494,9.601713931,4.606008532,9.987511365,26.50068438,4.79143979,20.90457684,9.72774775,15.58441818,7.897613172,93.79465887,1.160592523,0.0523552,6.454737832,16.91386472,2.879536014,11.8730308,4.432322282,1.701387256,1.342738459,5.203856102,1.446821851,4.230425582,0.062387334,4.96371189,8.684693158,11.15824124,1.433027667,6.376361784,5.040520417,4.589387883,6.205341128,8.653029234,4.322595815,2.011442903,1.36969982,0.801943726,1.449016381,0.573399169,5.810173211,1.058076652,4.949917705,2.021788541,2.178227134,5.378164433,3.783055098,3.347911278,10.98173838,14.13747159,0.667763931,5.070303315,4.281526765,10.04059879,7.112156125,2.381558365,22.79464063,22.57273239,20.69923797,23.71708006,7.834750584,14.5935199,31.29212417,33.2097791,24.58155028,SC-05
351,4506,45,6,SC,Democrat,SC-06,SC-06,0,35.8,260424,36808,51181,30506,312524,17.25375256,41.4280796,32.22586958,8.125553471,24.76291647,47.14846188,18.3519496,11.67513251,21.29342389,34.41581993,30.93914718,14.33179359,38.65395839,34.21090906,11.24358618,15.82637256,33.84287958,36.10499979,12.50895219,16.11339506,27.52267735,39.84697043,14.79169236,16.46209333,30.87673498,38.17785821,12.72969624,17.34562185,29.33778626,39.36866097,12.25893516,26.93187864,52.42938124,18.94017081,42.74886176,47.07555559,8.877997949,5.226103559,11.88236958,28.81494511,4.231707533,20.82928209,8.88791168,12.75191366,7.37576679,92.35505523,1.790823772,0.040773699,7.059930184,11.01748262,1.653480786,12.45064236,4.211851555,1.224283957,1.439240035,3.202881341,1.222137972,3.979727603,0.02396349,5.528770494,9.776030788,13.26146671,1.47607943,9.953789808,4.747989928,5.938653466,7.64494477,6.075281124,3.069114996,1.494677959,1.29832041,0.503590947,1.648831154,0.736072563,5.501945692,1.178145297,5.026610203,2.911385161,2.375246788,7.699791124,5.979784829,3.5830782,10.98457753,13.45889725,0.992160005,6.299894131,3.516552691,7.624324015,8.041717932,2.486880966,22.41837449,27.78636085,17.94251148,22.15802664,7.207845574,17.10847314,33.04665264,29.01559213,19.90901027,SC-06
352,4507,45,7,SC,Republican,SC-07,SC-07,1,42.1,292633,44365,62243,83471,607714,17.52883829,43.29247765,31.83582613,8.053939115,25.40775525,48.76625696,17.76346073,12.64556553,21.95351521,34.38180594,31.01773924,14.7288273,39.53216354,35.02607298,10.70915749,16.03780066,35.01748504,37.1703091,11.7744052,16.1308939,28.01385062,42.00566117,13.84804848,17.07917391,32.90158911,38.34668471,11.66791478,17.10442244,30.18780101,40.5530975,12.16189292,26.38506249,54.40595522,19.21241747,39.73896107,50.46014167,9.792481089,4.603100227,9.713943342,28.71992718,3.975526946,22.03208536,9.453542678,14.22870706,7.273167209,94.75358693,1.603980755,0.067712588,6.771880018,10.64330065,1.894710032,14.15907488,3.053278625,1.160742851,1.132788112,3.780723034,2.445107766,4.033868718,0.021121358,4.861328968,8.058108582,12.1826749,2.400069576,12.69766329,5.326930663,3.704934633,5.246413067,7.776076335,3.164165753,1.056378495,1.087439315,0.459389531,1.535336342,0.93275643,5.139323309,1.411714278,5.700281722,2.121764627,2.710056562,8.812265297,5.473848342,3.37537933,13.24526555,12.85855834,0.896415271,5.863661636,3.768919922,6.81816064,5.792842966,2.172840114,20.64765483,22.34198614,19.46915601,26.06929628,9.299066634,14.31704357,32.69545413,30.95541695,19.08687401,SC-07
353,4600,46,0,SD,Republican,SD-00,SD-00,1,38,352479,54094,71497,105447,587588,17.81089295,45.76875655,29.1607927,8.691700437,26.28752156,49.26278978,15.81941627,13.01464403,21.41496635,35.39419277,30.24764194,14.18501774,39.82850232,35.56050515,10.4853405,15.7295575,36.6738701,37.18635973,10.4199351,15.84136538,29.83841625,40.94466615,13.3798242,17.60141888,34.25283902,36.70289006,11.44152624,15.78627164,31.54588027,40.89841097,11.78770349,27.66781126,55.05971189,17.28853358,41.14073504,49.70295046,9.309516339,3.087002874,5.760718479,23.80804578,4.226494919,21.87807857,11.69400548,19.65779814,9.887855764,96.43719484,6.668870429,0.373004617,7.433220657,10.419177,2.724064023,11.36843003,3.029249619,0.900628072,1.178302179,6.125038655,1.154202967,3.604858231,0.014075646,2.478166754,8.658441655,16.31601958,2.296249693,6.358139882,4.384990243,4.514870067,3.562805161,11.83143348,4.196461894,1.794644857,1.35531409,0.70996705,2.132460359,0.616769213,6.042504185,1.113895435,6.505720897,2.734940658,1.3075422,5.500805084,3.367704923,3.220123908,9.886648397,13.88733085,2.271297412,5.765896416,3.762249544,5.858027917,6.138261231,2.66866587,23.77806598,23.59854267,18.45254499,22.58585568,8.916324811,8.847721353,28.03454069,41.23965938,24.8942727,SD-00
354,4701,47,1,TN,Republican,TN-01,TN-01,1,44,297302,41907,58524,76199,484185,18.27175912,45.39104401,28.90432402,8.911680424,26.43257346,49.15940293,15.49275052,13.83499423,21.79393525,34.95248279,29.46631881,17.0697575,39.024336,34.73675206,9.161284804,16.4138403,35.98562936,37.30824173,10.28595868,17.01928917,29.3486164,41.42525983,12.19828066,17.98742569,33.45879133,38.8222916,9.72618793,18.10136436,31.17026646,40.20478166,10.52495616,24.9862709,55.34339849,19.67152816,37.42149609,52.1529447,10.41768958,5.851426623,8.919328559,29.85733773,7.658860975,20.46625744,7.354022205,12.42696374,7.465802736,96.01722126,0.980607965,0.190271718,7.005074918,15.51724658,1.780593491,13.40405451,3.713163124,1.152184205,1.236916935,3.080532278,1.675054503,2.784420033,0.040707895,4.762823741,8.182890019,14.48055218,2.443981413,9.385732938,4.584915162,3.598276398,3.982778738,7.06598599,2.652647069,1.113587089,1.430807132,0.648612464,1.751042574,0.50960254,5.233527626,1.218824537,7.135641722,2.21209718,2.146059928,7.221580612,4.449222178,3.591340978,11.41630306,13.27137692,0.474322364,5.506421294,3.930573439,10.42272888,6.597694425,1.952552626,19.57280222,21.24847252,20.69277258,26.23290739,10.30049267,14.77075518,37.5161987,27.24678868,23.69320118,TN-01
355,4702,47,2,TN,Republican,TN-02,TN-02,1,40.9,306106,50938,71032,101203,696623,17.79337569,45.39571836,29.51962737,8.197348355,25.97101968,49.60450518,16.22066905,13.11333986,21.19891974,34.62107175,31.11866169,15.38381294,39.17592689,35.39301935,10.04078307,15.76697184,35.76541536,37.64511274,10.81339301,16.02759936,29.28284379,41.90423677,12.77720652,17.36385358,33.74315108,38.58943217,10.2946217,16.63711011,30.9876856,40.89302184,11.47953312,27.5486938,54.32179717,18.12536946,39.68360414,50.51239637,9.796713841,3.776073608,6.685448596,24.29907424,5.010170924,20.85077235,8.88078318,18.99283318,11.50484393,96.36520851,0.706957825,0.237374685,6.742474298,9.870762672,2.871064488,12.61702191,3.862164977,1.279049849,1.720898489,4.127274161,1.873166328,7.504085401,0.091904517,4.736345517,9.327764681,14.06737308,1.716276072,8.287720958,5.05175747,3.309106433,3.634791495,8.756488377,4.26920954,1.878604465,1.957185547,1.092793653,1.772832698,1.159410832,6.353375588,1.507179701,7.260184951,2.012926452,1.800839105,6.499661476,3.575303244,3.523369035,11.87335666,13.31201584,0.344234079,5.166230256,3.414878199,6.298450403,6.171197994,2.057247685,20.81734002,23.48780449,20.44872168,24.34456086,8.844325263,10.4615222,29.30924516,39.37846028,17.55756948,TN-02
356,4703,47,3,TN,Republican,TN-03,TN-03,1,42.4,297435,47069,65786,86250,613186,17.84798583,44.83759004,29.69736405,8.45216201,26.25379075,48.73006856,16.2093048,13.08955684,21.38697045,34.50080156,30.72177148,15.91076513,38.90388236,35.05118666,9.778649104,15.79461954,35.76963729,37.42079259,10.65741098,16.23947905,28.94199632,41.55028227,12.91272561,17.33434926,33.27073721,38.78318536,10.25688571,17.22983509,30.84465992,40.31482365,11.26055888,26.156188,54.55926206,18.93560747,38.81083104,50.91053756,9.921260373,5.048917498,8.825641643,26.67526452,6.455718572,21.52050324,8.271042796,14.7617293,8.441182442,95.29894415,0.619578686,0.123623483,7.332655304,14.70564167,2.150990157,11.34033574,4.304026092,2.468670361,1.13979098,4.570561829,1.494587454,5.83952912,0.050852213,4.368906502,7.884138786,13.98611209,1.451333848,7.708494073,4.645086624,3.815084987,4.701055851,7.694465876,3.754003881,1.918940404,2.313191181,0.921769423,1.647436347,0.666631596,5.272556171,1.419478151,6.664270183,2.271691099,2.295655935,6.4336817,3.826190643,3.173879498,10.58310538,13.2741811,0.428736761,5.545813752,3.551179538,9.554078698,6.789062683,2.079416455,20.56591458,22.02733347,20.30038558,25.41743771,9.60951221,13.87455914,33.13098309,31.47395453,22.78149915,TN-03
357,4704,47,4,TN,Republican,TN-04,TN-04,1,38.1,302371,50292,65496,87585,471164,17.90835662,45.40688501,29.23137546,8.707045711,26.15794757,49.07722569,16.05372702,13.59083339,21.54431927,35.16531452,29.73050547,15.93162016,39.33916354,34.9256413,9.798710175,16.07934837,35.97206299,37.23334733,10.71199809,16.64172098,29.29429373,41.39503432,12.66408615,17.7249531,33.6379248,38.28187711,10.35021802,17.26376864,30.62092876,41.07882135,11.03891365,27.86874081,53.49463978,18.63580861,40.76309487,49.70673274,9.52271301,4.90129428,8.14319878,28.01104778,6.770376984,21.88271645,7.795501235,15.29850677,7.197357721,95.35984467,1.333189157,0.083077069,6.924935253,17.18508516,2.295828212,12.16142798,4.471656214,1.550244484,1.801585585,4.067875284,1.612750088,4.207392013,0.063560551,4.328710908,8.251794728,12.33707664,1.31683748,7.469287858,4.465326532,4.072358809,4.640155326,7.719046539,3.807567134,2.014684861,1.569233528,0.559913072,1.420749751,0.496352521,5.445899685,1.080265636,5.788757431,1.939519894,2.189806048,6.240010971,3.446511554,3.033236102,9.890654753,14.17004689,0.853979523,5.224888307,4.396491247,11.05927219,7.653112357,2.416888056,22.8663096,24.6618845,20.63667004,22.17550086,7.242746948,13.04449306,34.78142476,30.29136573,25.52628664,TN-04
